doc_id,text,source,department,file_type,created_at,label
DOC_326,Public FAQ updated for customers regarding services.,api,Legal,docx,2024-11-20,Public
DOC_327,Press release: Acme Corp expands operations globally.,upload,HR,docx,2023-11-09,Public
DOC_328,Company announcement: office will remain closed on 07 Jul.,api,Legal,docx,2024-08-11,Public
DOC_329,Public FAQ updated for customers regarding services.,drive,Sales,docx,2024-07-22,Public
DOC_330,New blog published about NimBus innovations.,slack,HR,txt,2023-01-10,Public
DOC_331,Public FAQ updated for customers regarding services.,slack,Sales,email,2024-02-23,Public
DOC_332,Public FAQ updated for customers regArding services.,email,Finance,txt,2023-02-03,Public
DOC_333,Press release: Initech expandS operations globally.,slack,Sales,email,2024-07-16,Public
DOC_334,Company announcement: office will remain closed on 09 Aug.,upload,Legal,pdf,2024-03-27,Public
DOC_335,NeW blog published about Apollo innovations.,api,IT,txt,2023-03-31,Public
DOC_336,Public FAQ updated for customers regarding services.,slack,Sales,txt,2024-12-28,Public
DOC_337,Public FAQ updated for customers regarding services.,crm,HR,xlsx,2023-12-26,Public
DOC_338,Press release: Globex expands operations globally.,drive,IT,txt,2024-08-09,Public
DOC_339,Press release: Globex expands operations globally.,api,HR,txt,2024-11-02,Public
DOC_340,New blog published aBout Orion innovations.,crm,Sales,email,2024-05-16,Public
DOC_341,New blog published about Nimbus innovations.,email,Sales,pdf,2024-02-17,Public
DOC_342,Press release: Umbrella expands operations globally.,upload,Legal,pdf,2023-04-06,Public
DOC_343,Public FAQ updated for customers regarding services.,api,Finance,email,2023-08-05,Public
DOC_344,Public FAQ updated for customers regarding services.,slack,Finance,xlsx,2024-05-11,Public
DOC_345,Press release: Acme Corp expands operations globalLy.,api,HR,pdf,2023-06-11,Public
DOC_346,Public FAQ updated for customers regarding sErvices.,crm,Sales,txt,2023-06-12,Public
DOC_347,Press release: Initech expands operations Globally.,drive,Finance,pdf,2024-02-10,Public
DOC_348,Press release: Umbrella expands operations globally.,drive,HR,pdf,2023-08-07,Public
DOC_349,Public FAQ updated for customers regarding Services.,api,HR,pdf,2024-12-13,Public
DOC_350,Press release: Globex expands operations globally.,crm,Support,pdf,2023-04-15,Public
DOC_351,Company announcement: office will remain closed oN 17 Nov.,crm,Sales,docx,2023-03-12,Public
DOC_352,Company announcement: office will remain closed on 16 Sep.,crm,Sales,docx,2024-02-26,Public
DOC_353,Public FAQ updated for customers regarding services.,slack,Sales,email,2023-12-26,Public
DOC_354,PubliC FAQ updated for customers regarding services.,crm,Legal,xlsx,2024-09-06,Public
DOC_355,Press release: Initech expands operatiOns globally.,slack,Finance,email,2023-10-30,Public
DOC_356,Company announcement: office wiLl remain closed on 03 Sep.,drive,Legal,pdf,2024-06-24,Public
DOC_357,Company announcement: office will remain closed on 05 Jan.,slack,Support,txt,2024-07-13,Public
DOC_358,New blog published about Apollo innovations.,email,IT,docx,2023-02-10,Public
DOC_359,Company announcement: office will remain closed on 12 Feb.,slack,Support,email,2024-12-19,Public
DOC_360,Public FAQ updated for customers regarding services.,upload,HR,txt,2023-03-22,Public
DOC_361,New blog published about Zenith innovations.,drive,Sales,pdf,2023-11-14,Public
DOC_362,Public FAQ updated for custOmers regarding services.,email,Support,xlsx,2024-09-15,Public
DOC_363,Company Announcement: office will remain closed on 13 Nov.,drive,HR,docx,2024-05-23,Public
DOC_364,Press reLease: Initech expands operations globally.,drive,IT,pdf,2023-01-31,Public
DOC_365,Press release: Hooli expands operations globaLly.,slack,Sales,pdf,2024-05-23,Public
DOC_366,Public FAQ updated for customers regarding services.,slack,Finance,txt,2023-06-11,Public
DOC_367,Press release: Acme Corp expands operations globally.,email,HR,pdf,2023-09-08,Public
DOC_368,Company announcement: office will remain closed on 28 Apr.,crm,HR,xlsx,2025-01-01,Public
DOC_369,Public FAQ updated for customers regarding services.,drive,IT,txt,2023-03-21,Public
DOC_370,Press release: Acme Corp expands operations globallY.,slack,HR,email,2023-03-12,Public
DOC_371,Public FAQ updated for customErs regarding services.,email,IT,docx,2023-10-26,Public
DOC_372,Press release: Umbrella expands operations globally.,api,Finance,xlsx,2023-09-09,Public
DOC_373,New blog published aboUt Atlas innovations.,drive,Sales,pdf,2023-12-10,Public
DOC_374,Company announcement: office will remain closed on 04 Nov.,crm,Support,email,2023-03-03,Public
DOC_375,New blog publiShed about Nimbus innovations.,slack,Support,txt,2024-04-14,Public
DOC_376,Company announcement: office will remain closed on 17 Aug.,api,HR,xlsx,2024-08-04,Public
DOC_377,Company announcement: office will remain closed on 21 Mar.,upload,Support,txt,2023-11-22,Public
DOC_378,Public FAQ updated for customers regarding services.,crm,Legal,pdf,2023-06-09,Public
DOC_379,Company announcement: office will remain closed on 18 Jun.,email,Legal,txt,2023-08-01,Public
DOC_380,Public FAQ updated for customers regarding services.,email,Finance,txt,2024-12-22,Public
DOC_381,Company announcEment: office will remain closed on 09 Aug.,upload,Support,xlsx,2023-02-20,Public
DOC_382,Press release: Acme Corp expands operations globally.,api,Legal,xlsx,2023-09-13,Public
DOC_383,ComPany announcement: office will remain closed on 18 Apr.,crm,Finance,docx,2024-02-15,Public
DOC_384,Press release: Hooli expands operations globally.,email,HR,pdf,2023-07-22,Public
DOC_385,Public FAQ updated for customErs regarding services.,email,Finance,xlsx,2024-03-19,Public
DOC_386,Public FAQ updated for customers regarding services.,crm,IT,docx,2023-07-11,Public
DOC_387,Press release: Globex expands operationS globally.,slack,Finance,txt,2024-05-25,Public
DOC_388,Public FAQ updated for cUstomers regarding services.,crm,Support,docx,2024-10-20,Public
DOC_389,New blog published about Zenith innovations.,drive,IT,email,2024-07-11,Public
DOC_390,Public FAQ updated for customers regarding services.,upload,Finance,pdf,2023-11-23,Public
DOC_391,New blog published about Nimbus innovations.,api,Legal,txt,2024-08-21,Public
DOC_392,New blog published about Apollo innovations.,upload,Legal,pdf,2023-08-13,Public
DOC_393,Public FAQ updated fOr customers regarding services.,drive,Sales,txt,2024-08-28,Public
DOC_394,Company announcement: office will remain closed on 21 Dec.,slack,Finance,email,2024-07-09,Public
DOC_395,Press release: Acme Corp expands operations globally.,slack,Finance,pdf,2024-06-23,Public
DOC_396,Public FAQ updated for customers regarding services.,upload,Sales,docx,2023-11-28,Public
DOC_397,Company announcement: office will remain closed on 23 Jan.,crm,HR,xlsx,2024-01-09,Public
DOC_398,Company announcemenT: office will remain closed on 18 Jan.,upload,Finance,docx,2024-03-23,Public
DOC_399,Public FAQ updated for customers regarding services.,slack,Sales,xlsx,2024-01-01,Public
DOC_400,New blog published about Zenith innovations.,drive,Sales,txt,2023-05-11,Public
DOC_401,New blog published about Zenith innovations.,slack,HR,docx,2024-09-08,Public
DOC_402,Press release: Hooli expands opErations globally.,crm,IT,pdf,2023-09-01,Public
DOC_403,Press release: Acme Corp expands operations globally.,drive,Sales,txt,2024-04-02,Public
DOC_404,Company announcement: office will remain closed on 29 Sep.,upload,IT,pdf,2023-01-02,Public
DOC_405,Company announcement: office will remain closed on 31 Jan.,api,Support,email,2023-12-26,Public
DOC_406,Public FAQ updated for customers regarding services.,drive,Finance,docx,2024-04-07,Public
DOC_407,Company announcement: office will remain closed on 04 Feb.,email,HR,txt,2023-06-24,Public
DOC_408,Public FAQ updated for customers regarding services.,email,IT,xlsx,2024-09-20,Public
DOC_409,Public FAQ updated for customers regarding services.,crm,Legal,email,2023-06-10,Public
DOC_410,Company announcement: office will remain closed on 14 Apr.,api,Sales,xlsx,2024-07-07,Public
DOC_411,PreSs release: Initech expands operations globally.,api,Legal,xlsx,2024-05-17,Public
DOC_412,New blog published about Nimbus innovations.,upload,Sales,xlsx,2024-05-06,Public
DOC_413,New blog published about Apollo innovations.,email,Support,pdf,2023-11-12,Public
DOC_414,Public FAQ updated for customers rEgarding services.,api,Finance,txt,2024-01-26,Public
DOC_415,Press release: Acme Corp expaNds operations globally.,upload,Finance,txt,2024-07-31,Public
DOC_416,Company announcement: office will remain closed on 04 Jun.,slack,Support,xlsx,2023-08-21,Public
DOC_417,Company announcement: office will remain closed on 01 Feb.,drive,Support,xlsx,2023-08-30,Public
DOC_418,Public FAQ updated for customers regarding services.,drive,HR,xlsx,2024-08-07,Public
DOC_419,New blog published about Atlas innovations.,crm,Finance,docx,2023-05-10,Public
DOC_420,Company announcement: office will remain closed on 09 Mar.,drive,Finance,xlsx,2023-09-22,Public
DOC_421,Press release: Umbrella expands operations globally.,slack,IT,txt,2024-06-16,Public
DOC_422,Public FAQ updated for customers regarding services.,api,HR,email,2023-06-03,Public
DOC_423,New blog published about Zenith innovations.,email,HR,xlsx,2023-04-14,Public
DOC_424,Press release: Umbrella expands operationS globally.,api,Legal,xlsx,2024-04-29,Public
DOC_425,Company announcement: office will remaIn closed on 26 Jun.,drive,Sales,email,2023-02-09,Public
DOC_426,Public FAQ updated for customers regarding services.,upload,IT,pdf,2023-12-12,Public
DOC_427,Press release: Umbrella expands operations globally.,drive,HR,docx,2023-05-18,Public
DOC_428,Press release: Initech expands operations globally.,slack,Sales,pdf,2023-07-12,Public
DOC_429,Public FAQ updated for customers regarding services.,upload,HR,xlsx,2023-06-12,Public
DOC_430,Company announcement: office will remain closed on 15 Nov.,slack,Legal,pdf,2023-06-27,Public
DOC_431,New blog published about Apollo innovations.,upload,Sales,docx,2023-10-08,Public
DOC_432,Press release: Umbrella expands operations globally.,email,Sales,pdf,2023-09-05,Public
DOC_433,Press release: Umbrella expandS operations globally.,slack,Legal,txt,2023-12-19,Public
DOC_434,New blog published about Apollo innovations.,crm,Legal,docx,2023-08-15,Public
DOC_435,New blog published about Orion innovations.,slack,HR,pdf,2024-04-30,Public
DOC_436,New blog published about Orion innovations.,crm,IT,xlsx,2023-11-09,Public
DOC_437,Press release: Initech expands operations globally.,crm,Support,txt,2024-11-24,Public
DOC_438,Public FAQ updated for customers regarding services.,drive,IT,xlsx,2024-10-24,Public
DOC_439,Press release: UmBrella expands operations globally.,drive,IT,txt,2023-09-25,Public
DOC_440,Press release: Hooli expands operations globally.,email,Legal,email,2024-11-07,Public
DOC_441,Press release: Acme Corp expands operations globally.,upload,IT,email,2024-02-19,Public
DOC_442,Public FAQ updated for customers regarding services.,upload,Sales,docx,2024-12-03,Public
DOC_443,Public FAQ updated for customers regarding services.,crm,Sales,xlsx,2023-07-05,Public
DOC_444,Press release: Globex expands operations globally.,drive,Legal,docx,2024-11-27,Public
DOC_445,Press release: Globex expands operations globally.,drive,IT,email,2023-12-06,Public
DOC_446,Press release: Initech expands operations globally.,email,Support,pdf,2024-10-11,Public
DOC_447,Company announcement: office will remain clOsed on 28 Apr.,api,Legal,txt,2024-02-28,Public
DOC_448,Company announcement: office will remain closed on 04 Jun.,slack,Support,docx,2023-11-20,Public
DOC_449,New blog published about Atlas innovations.,crm,IT,pdf,2023-01-05,Public
DOC_450,Public FAQ updated for customers regarding services.,crm,Support,pdf,2023-05-13,Public
DOC_451,Public FAQ updated for customers regarding services.,api,Support,pdf,2023-02-08,Public
DOC_452,New blog published about Apollo innovations.,slack,Finance,pdf,2024-11-23,Public
DOC_453,Company announcement: office will remain closed on 03 Oct.,upload,IT,docx,2023-04-16,Public
DOC_454,PuBlic FAQ updated for customers regarding services.,upload,IT,email,2024-06-16,Public
DOC_455,Press release: Initech expands operations globally.,api,IT,docx,2023-06-18,Public
DOC_456,Public FAQ updated for customers regarding services.,crm,Finance,pdf,2024-08-26,Public
DOC_457,New blog published about Nimbus innovations.,drive,IT,xlsx,2024-09-30,Public
DOC_458,Company announcement: office will remain closed on 31 Aug.,email,HR,pdf,2024-03-02,Public
DOC_459,Public FAQ updated for customers regarding sErvices.,crm,Finance,pdf,2023-11-05,Public
DOC_460,Public FAQ updated for customers regarDing services.,drive,Finance,email,2023-04-18,Public
DOC_461,Company announcement: office will remain closed on 17 Oct.,slack,Finance,txt,2024-06-19,Public
DOC_462,New blog published about Atlas innoVations.,api,Finance,email,2023-12-05,Public
DOC_463,New blog published about Apollo innovations.,slack,Sales,email,2023-06-02,Public
DOC_464,Company announcement: office will remain closed on 07 Jun.,drive,Finance,email,2023-10-31,Public
DOC_465,Press release: Acme Corp expands operations globally.,email,IT,txt,2024-11-24,Public
DOC_466,Press release: Acme Corp expands operations globally.,email,HR,docx,2024-11-10,Public
DOC_467,New blog published about Nimbus innovations.,upload,Sales,pdf,2024-01-17,Public
DOC_468,Press release: Umbrella expands operations globally.,api,IT,email,2024-12-07,Public
DOC_469,Public FAQ updated for customers regarding serVices.,email,Finance,pdf,2024-03-02,Public
DOC_470,Public FAQ updated for customers regarding services.,upload,Legal,pdf,2024-12-01,Public
DOC_471,New blog published about Atlas innovations.,api,HR,pdf,2023-09-25,Public
DOC_472,Press release: Hooli expands operations globally.,crm,Sales,txt,2024-06-15,Public
DOC_473,Company announcement: office will remain closed on 19 Mar.,drive,Sales,email,2023-06-02,Public
DOC_474,Company announcement: office will remain closed on 12 Jan.,api,Finance,pdf,2024-05-18,Public
DOC_475,Press release: Initech expands operations globally.,slack,Sales,email,2024-02-17,Public
DOC_476,New blog published about Atlas innovations.,api,HR,email,2024-04-02,Public
DOC_477,Press release: Acme Corp eXpands operations globally.,email,Legal,xlsx,2023-01-01,Public
DOC_478,Company announcement: office will remain closed on 10 Sep.,slack,Finance,email,2023-12-16,Public
DOC_479,Press release: Umbrella expands operations globally.,slack,Legal,email,2024-11-03,Public
